language,url
Arabic (Beirut),https://aclanthology.org/N18-2101
Arabic (Bahrain),https://aclanthology.org/N18-2101
Arabic (Egyptian),https://aclanthology.org/N18-2101
Arabic (Eastern Libyan),https://aclanthology.org/N18-2101
Arabic (Bani-Hassan),https://aclanthology.org/N18-2101
Arabic (Kormakiti),https://aclanthology.org/N18-2101
Arabic (Moroccan),https://aclanthology.org/N18-2101
Arabic (Modern Standard),https://aclanthology.org/N18-2101
Arabic (North Levantine Spoken),https://aclanthology.org/N18-2101
Arabic (Palestinian),https://aclanthology.org/N18-2101
Arabic (Gulf),https://aclanthology.org/N18-2101
Arabic (Hijazi),https://aclanthology.org/N18-2101
Arabic (Kuwaiti),https://aclanthology.org/N18-2101
Arabic (Lebanese),https://aclanthology.org/N18-2101
Arabic (Borno Nigerian),https://aclanthology.org/N18-2101
Arabic (Iraqi),https://aclanthology.org/N18-2101
Arabic (San'ani),https://aclanthology.org/N18-2101
Arabic (Negev),https://aclanthology.org/N18-2101
Arabic (Syrian),https://aclanthology.org/N18-2101
Arabic (Tunisian),https://aclanthology.org/N18-2101
English,https://aclanthology.org/N18-2101
English,https://aclanthology.org/N18-2108
Nahuatl (Central),https://aclanthology.org/N18-1005
Nahuatl (Huasteca),https://aclanthology.org/N18-1005
Nahuatl (Michoacán),https://aclanthology.org/N18-1005
Nahuatl (North Puebla),https://aclanthology.org/N18-1005
Nahuatl (Pochutla),https://aclanthology.org/N18-1005
Nahuatl (Tetelcingo),https://aclanthology.org/N18-1005
Nahuatl (Huauchinango),https://aclanthology.org/N18-1005
Nahuatl (Xalitla),https://aclanthology.org/N18-1005
Nahuatl (Mecayapan Isthmus),https://aclanthology.org/N18-1005
Nahuatl (Milpa Alta),https://aclanthology.org/N18-1005
Nahuatl (Pajapan),https://aclanthology.org/N18-1005
Nahuatl (Sierra de Zacapoaxtla),https://aclanthology.org/N18-1005
English,https://aclanthology.org/N18-1006
German (Upper Austrian),https://aclanthology.org/N18-1006
German (Bavarian),https://aclanthology.org/N18-1006
German (Bern),https://aclanthology.org/N18-1006
German (Berlin),https://aclanthology.org/N18-1006
German,https://aclanthology.org/N18-1006
German (Hannover),https://aclanthology.org/N18-1006
German (Mansfeldisch),https://aclanthology.org/N18-1006
German (Ostschweiz),https://aclanthology.org/N18-1006
German (Appenzell),https://aclanthology.org/N18-1006
German (Ripuarian),https://aclanthology.org/N18-1006
German (Thurgau),https://aclanthology.org/N18-1006
German (Thuringian),https://aclanthology.org/N18-1006
German (Timisoara),https://aclanthology.org/N18-1006
German (Viennese),https://aclanthology.org/N18-1006
German (Westphalian),https://aclanthology.org/N18-1006
German (Zurich),https://aclanthology.org/N18-1006
Russian,https://aclanthology.org/N18-1006
Turkish,https://aclanthology.org/N18-1006
English,https://aclanthology.org/N18-1018
Arabic (Chadian),https://aclanthology.org/N18-1056
Arabic (Beirut),https://aclanthology.org/N18-1056
Arabic (Bahrain),https://aclanthology.org/N18-1056
Arabic (Egyptian),https://aclanthology.org/N18-1056
Arabic (Eastern Libyan),https://aclanthology.org/N18-1056
Arabic (Bani-Hassan),https://aclanthology.org/N18-1056
Arabic (Kormakiti),https://aclanthology.org/N18-1056
Arabic (Moroccan),https://aclanthology.org/N18-1056
Arabic (Modern Standard),https://aclanthology.org/N18-1056
Arabic (North Levantine Spoken),https://aclanthology.org/N18-1056
Arabic (Palestinian),https://aclanthology.org/N18-1056
Arabic (Gulf),https://aclanthology.org/N18-1056
Arabic (Hijazi),https://aclanthology.org/N18-1056
Arabic (Kuwaiti),https://aclanthology.org/N18-1056
Arabic (Lebanese),https://aclanthology.org/N18-1056
Arabic (Borno Nigerian),https://aclanthology.org/N18-1056
Arabic (Iraqi),https://aclanthology.org/N18-1056
Arabic (San'ani),https://aclanthology.org/N18-1056
Arabic (Negev),https://aclanthology.org/N18-1056
Arabic (Syrian),https://aclanthology.org/N18-1056
Arabic (Tunisian),https://aclanthology.org/N18-1056
French,https://aclanthology.org/N18-1056
One,https://aclanthology.org/N18-1056
Russian,https://aclanthology.org/N18-1056
English,https://aclanthology.org/N18-1060
English,https://aclanthology.org/N18-1082
Danish,https://aclanthology.org/N18-1083
Norwegian,https://aclanthology.org/N18-1083
Arabic (Chadian),https://aclanthology.org/N18-1087
Arabic (Beirut),https://aclanthology.org/N18-1087
Arabic (Bahrain),https://aclanthology.org/N18-1087
Arabic (Egyptian),https://aclanthology.org/N18-1087
Arabic (Eastern Libyan),https://aclanthology.org/N18-1087
Arabic (Bani-Hassan),https://aclanthology.org/N18-1087
Arabic (Kormakiti),https://aclanthology.org/N18-1087
Arabic (Moroccan),https://aclanthology.org/N18-1087
Arabic (Modern Standard),https://aclanthology.org/N18-1087
Arabic (North Levantine Spoken),https://aclanthology.org/N18-1087
Arabic (Palestinian),https://aclanthology.org/N18-1087
Arabic (Gulf),https://aclanthology.org/N18-1087
Arabic (Hijazi),https://aclanthology.org/N18-1087
Arabic (Kuwaiti),https://aclanthology.org/N18-1087
Arabic (Lebanese),https://aclanthology.org/N18-1087
Arabic (Borno Nigerian),https://aclanthology.org/N18-1087
Arabic (Iraqi),https://aclanthology.org/N18-1087
Arabic (San'ani),https://aclanthology.org/N18-1087
Arabic (Negev),https://aclanthology.org/N18-1087
Arabic (Syrian),https://aclanthology.org/N18-1087
Arabic (Tunisian),https://aclanthology.org/N18-1087
English,https://aclanthology.org/N18-1088
English,https://aclanthology.org/N18-1090
Hindi,https://aclanthology.org/N18-1090
English,https://aclanthology.org/N18-1101
English,https://aclanthology.org/N18-1104
German (Upper Austrian),https://aclanthology.org/N18-1104
German (Bavarian),https://aclanthology.org/N18-1104
German (Bern),https://aclanthology.org/N18-1104
German (Berlin),https://aclanthology.org/N18-1104
German,https://aclanthology.org/N18-1104
German (Hannover),https://aclanthology.org/N18-1104
German (Mansfeldisch),https://aclanthology.org/N18-1104
German (Ostschweiz),https://aclanthology.org/N18-1104
German (Appenzell),https://aclanthology.org/N18-1104
German (Ripuarian),https://aclanthology.org/N18-1104
German (Thurgau),https://aclanthology.org/N18-1104
German (Thuringian),https://aclanthology.org/N18-1104
German (Timisoara),https://aclanthology.org/N18-1104
German (Viennese),https://aclanthology.org/N18-1104
German (Westphalian),https://aclanthology.org/N18-1104
German (Zurich),https://aclanthology.org/N18-1104
Italian (Fiorentino),https://aclanthology.org/N18-1104
Italian,https://aclanthology.org/N18-1104
Italian (Bologna),https://aclanthology.org/N18-1104
Italian (Genoa),https://aclanthology.org/N18-1104
Italian (Napolitanian),https://aclanthology.org/N18-1104
Italian (Turinese),https://aclanthology.org/N18-1104
Spanish,https://aclanthology.org/N18-1104
Spanish (Canary Islands),https://aclanthology.org/N18-1104
Swedish,https://aclanthology.org/N18-1105
Swedish (Västerbotten),https://aclanthology.org/N18-1105
English,https://aclanthology.org/N18-1108
Hebrew (Modern Ashkenazic),https://aclanthology.org/N18-1108
Hebrew (Modern),https://aclanthology.org/N18-1108
Italian (Fiorentino),https://aclanthology.org/N18-1108
Italian,https://aclanthology.org/N18-1108
Italian (Bologna),https://aclanthology.org/N18-1108
Italian (Genoa),https://aclanthology.org/N18-1108
Italian (Napolitanian),https://aclanthology.org/N18-1108
Italian (Turinese),https://aclanthology.org/N18-1108
Russian,https://aclanthology.org/N18-1108
English,https://aclanthology.org/N18-1118
French,https://aclanthology.org/N18-1118
English,https://aclanthology.org/N18-1134
German (Upper Austrian),https://aclanthology.org/N18-1134
German (Bavarian),https://aclanthology.org/N18-1134
German (Bern),https://aclanthology.org/N18-1134
German (Berlin),https://aclanthology.org/N18-1134
German,https://aclanthology.org/N18-1134
German (Hannover),https://aclanthology.org/N18-1134
German (Mansfeldisch),https://aclanthology.org/N18-1134
German (Ostschweiz),https://aclanthology.org/N18-1134
German (Appenzell),https://aclanthology.org/N18-1134
German (Ripuarian),https://aclanthology.org/N18-1134
German (Thurgau),https://aclanthology.org/N18-1134
German (Thuringian),https://aclanthology.org/N18-1134
German (Timisoara),https://aclanthology.org/N18-1134
German (Viennese),https://aclanthology.org/N18-1134
German (Westphalian),https://aclanthology.org/N18-1134
German (Zurich),https://aclanthology.org/N18-1134
English,https://aclanthology.org/N18-1139
French,https://aclanthology.org/N18-1139
German (Upper Austrian),https://aclanthology.org/N18-1139
German (Bavarian),https://aclanthology.org/N18-1139
German (Bern),https://aclanthology.org/N18-1139
German (Berlin),https://aclanthology.org/N18-1139
German,https://aclanthology.org/N18-1139
German (Hannover),https://aclanthology.org/N18-1139
German (Mansfeldisch),https://aclanthology.org/N18-1139
German (Ostschweiz),https://aclanthology.org/N18-1139
German (Appenzell),https://aclanthology.org/N18-1139
German (Ripuarian),https://aclanthology.org/N18-1139
German (Thurgau),https://aclanthology.org/N18-1139
German (Thuringian),https://aclanthology.org/N18-1139
German (Timisoara),https://aclanthology.org/N18-1139
German (Viennese),https://aclanthology.org/N18-1139
German (Westphalian),https://aclanthology.org/N18-1139
German (Zurich),https://aclanthology.org/N18-1139
English,https://aclanthology.org/N18-1180
Mandarin,https://aclanthology.org/N18-1181
English,https://aclanthology.org/N18-1184
Japanese,https://aclanthology.org/N18-1186
English,https://aclanthology.org/N18-1192
English,https://aclanthology.org/N18-1196
Mandarin,https://aclanthology.org/N18-1196
English,https://aclanthology.org/K18-2002
English,https://aclanthology.org/K18-2008
One,https://aclanthology.org/K18-2011
English,https://aclanthology.org/K18-2014
Hebrew (Modern Ashkenazic),https://aclanthology.org/K18-2021
Hebrew (Modern),https://aclanthology.org/K18-2021
English,https://aclanthology.org/K18-1006
German (Upper Austrian),https://aclanthology.org/K18-1006
German (Bavarian),https://aclanthology.org/K18-1006
German (Bern),https://aclanthology.org/K18-1006
German (Berlin),https://aclanthology.org/K18-1006
German,https://aclanthology.org/K18-1006
German (Hannover),https://aclanthology.org/K18-1006
German (Mansfeldisch),https://aclanthology.org/K18-1006
German (Ostschweiz),https://aclanthology.org/K18-1006
German (Appenzell),https://aclanthology.org/K18-1006
German (Ripuarian),https://aclanthology.org/K18-1006
German (Thurgau),https://aclanthology.org/K18-1006
German (Thuringian),https://aclanthology.org/K18-1006
German (Timisoara),https://aclanthology.org/K18-1006
German (Viennese),https://aclanthology.org/K18-1006
German (Westphalian),https://aclanthology.org/K18-1006
German (Zurich),https://aclanthology.org/K18-1006
Dutch (Brabantic),https://aclanthology.org/K18-1009
Dutch (Limburg),https://aclanthology.org/K18-1009
Dutch,https://aclanthology.org/K18-1009
Dutch (Zeeuws),https://aclanthology.org/K18-1009
German (Upper Austrian),https://aclanthology.org/K18-1009
German (Bavarian),https://aclanthology.org/K18-1009
German (Bern),https://aclanthology.org/K18-1009
German (Berlin),https://aclanthology.org/K18-1009
German,https://aclanthology.org/K18-1009
German (Hannover),https://aclanthology.org/K18-1009
German (Mansfeldisch),https://aclanthology.org/K18-1009
German (Ostschweiz),https://aclanthology.org/K18-1009
German (Appenzell),https://aclanthology.org/K18-1009
German (Ripuarian),https://aclanthology.org/K18-1009
German (Thurgau),https://aclanthology.org/K18-1009
German (Thuringian),https://aclanthology.org/K18-1009
German (Timisoara),https://aclanthology.org/K18-1009
German (Viennese),https://aclanthology.org/K18-1009
German (Westphalian),https://aclanthology.org/K18-1009
German (Zurich),https://aclanthology.org/K18-1009
Spanish,https://aclanthology.org/K18-1009
Spanish (Canary Islands),https://aclanthology.org/K18-1009
English,https://aclanthology.org/K18-1012
English,https://aclanthology.org/K18-1016
German (Upper Austrian),https://aclanthology.org/K18-1016
German (Bavarian),https://aclanthology.org/K18-1016
German (Bern),https://aclanthology.org/K18-1016
German (Berlin),https://aclanthology.org/K18-1016
German,https://aclanthology.org/K18-1016
German (Hannover),https://aclanthology.org/K18-1016
German (Mansfeldisch),https://aclanthology.org/K18-1016
German (Ostschweiz),https://aclanthology.org/K18-1016
German (Appenzell),https://aclanthology.org/K18-1016
German (Ripuarian),https://aclanthology.org/K18-1016
German (Thurgau),https://aclanthology.org/K18-1016
German (Thuringian),https://aclanthology.org/K18-1016
German (Timisoara),https://aclanthology.org/K18-1016
German (Viennese),https://aclanthology.org/K18-1016
German (Westphalian),https://aclanthology.org/K18-1016
German (Zurich),https://aclanthology.org/K18-1016
One,https://aclanthology.org/K18-1039
English,https://aclanthology.org/K18-1054
Azerbaijani,https://aclanthology.org/D18-2005
Turkish,https://aclanthology.org/D18-2005
Apache (Chiricahua),https://aclanthology.org/D18-2010
Apache (Jicarilla),https://aclanthology.org/D18-2010
Apache (Western),https://aclanthology.org/D18-2010
Japanese,https://aclanthology.org/D18-2010
Apache (Chiricahua),https://aclanthology.org/D18-2012
Apache (Jicarilla),https://aclanthology.org/D18-2012
Apache (Western),https://aclanthology.org/D18-2012
German (Upper Austrian),https://aclanthology.org/D18-2014
German (Bavarian),https://aclanthology.org/D18-2014
German (Bern),https://aclanthology.org/D18-2014
German (Berlin),https://aclanthology.org/D18-2014
German,https://aclanthology.org/D18-2014
German (Hannover),https://aclanthology.org/D18-2014
German (Mansfeldisch),https://aclanthology.org/D18-2014
German (Ostschweiz),https://aclanthology.org/D18-2014
German (Appenzell),https://aclanthology.org/D18-2014
German (Ripuarian),https://aclanthology.org/D18-2014
German (Thurgau),https://aclanthology.org/D18-2014
German (Thuringian),https://aclanthology.org/D18-2014
German (Timisoara),https://aclanthology.org/D18-2014
German (Viennese),https://aclanthology.org/D18-2014
German (Westphalian),https://aclanthology.org/D18-2014
German (Zurich),https://aclanthology.org/D18-2014
English,https://aclanthology.org/D18-2029
English,https://aclanthology.org/D18-1016
One,https://aclanthology.org/D18-1022
Korean,https://aclanthology.org/D18-1029
Tamil,https://aclanthology.org/D18-1029
Tamil (Spoken),https://aclanthology.org/D18-1029
English,https://aclanthology.org/D18-1031
Uyghur,https://aclanthology.org/D18-1034
English,https://aclanthology.org/D18-1038
German (Upper Austrian),https://aclanthology.org/D18-1038
German (Bavarian),https://aclanthology.org/D18-1038
German (Bern),https://aclanthology.org/D18-1038
German (Berlin),https://aclanthology.org/D18-1038
German,https://aclanthology.org/D18-1038
German (Hannover),https://aclanthology.org/D18-1038
German (Mansfeldisch),https://aclanthology.org/D18-1038
German (Ostschweiz),https://aclanthology.org/D18-1038
German (Appenzell),https://aclanthology.org/D18-1038
German (Ripuarian),https://aclanthology.org/D18-1038
German (Thurgau),https://aclanthology.org/D18-1038
German (Thuringian),https://aclanthology.org/D18-1038
German (Timisoara),https://aclanthology.org/D18-1038
German (Viennese),https://aclanthology.org/D18-1038
German (Westphalian),https://aclanthology.org/D18-1038
German (Zurich),https://aclanthology.org/D18-1038
Italian (Fiorentino),https://aclanthology.org/D18-1038
Italian,https://aclanthology.org/D18-1038
Italian (Bologna),https://aclanthology.org/D18-1038
Italian (Genoa),https://aclanthology.org/D18-1038
Italian (Napolitanian),https://aclanthology.org/D18-1038
Italian (Turinese),https://aclanthology.org/D18-1038
English,https://aclanthology.org/D18-1046
English,https://aclanthology.org/D18-1050
French,https://aclanthology.org/D18-1050
Japanese,https://aclanthology.org/D18-1050
English,https://aclanthology.org/D18-1056
English,https://aclanthology.org/D18-1059
English,https://aclanthology.org/D18-1064
Japanese,https://aclanthology.org/D18-1064
English,https://aclanthology.org/D18-1078
Arabic (Chadian),https://aclanthology.org/D18-1097
Arabic (Beirut),https://aclanthology.org/D18-1097
